game_id,competition_id_x,season,round,date_x,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_name,away_club_name,aggregate,competition_type,appearance_id,player_id_x,player_name_x,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_x,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,date,minute,type_y
3203640,L1,2019,24. Matchday,2020-02-29,1,0,4.0,9.0,Lucien Favre,Christian Streich,SIGNAL IDUNA PARK,81365.0,Robert Hartmann,Borussia Dortmund,Sport-Club Freiburg,0 days 01:00:00,domestic_league,3203640_504215,504215,Giovanni Reyna,0,0,0,0,9,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3203614,L1,2019,21. Matchday,2020-02-08,4,3,5.0,4.0,Peter Bosz,Lucien Favre,BayArena,30210.0,Markus Schmidt,Bayer 04 Leverkusen,Borussia Dortmund,0 days 04:03:00,domestic_league,3203614_504215,504215,Giovanni Reyna,0,0,0,0,45,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3203706,L1,2019,31. Matchday,2020-06-13,0,1,16.0,2.0,Uwe Seeler,Lucien Favre,MERKUR SPIEL-ARENA,27095.0,Sascha Stegemann,Fortuna Dusseldorf,Borussia Dortmund,0 days 00:01:00,domestic_league,3203706_504215,504215,Giovanni Reyna,0,0,0,0,16,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3203693,L1,2019,29. Matchday,2020-05-31,1,6,18.0,2.0,Steffen Baumgart,Lucien Favre,Home Deluxe Arena,27095.0,Daniel Siebert,SC Paderborn 07,Borussia Dortmund,0 days 01:06:00,domestic_league,3203693_504215,504215,Giovanni Reyna,0,0,0,0,10,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3412884,L1,2020,1. Matchday,2020-09-19,3,0,3.0,17.0,Lucien Favre,Marco Rose,SIGNAL IDUNA PARK,9300.0,Dr. Felix Brych,Borussia Dortmund,Borussia Verein fur Leibesubung 1900 e.V.,0 days 03:00:00,domestic_league,3412884_504215,504215,Giovanni Reyna,0,0,1,1,79,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,2020-09-19,35.0,Goals
3412884,L1,2020,1. Matchday,2020-09-19,3,0,3.0,17.0,Lucien Favre,Marco Rose,SIGNAL IDUNA PARK,9300.0,Dr. Felix Brych,Borussia Dortmund,Borussia Verein fur Leibesubung 1900 e.V.,0 days 03:00:00,domestic_league,3412884_504215,504215,Giovanni Reyna,0,0,1,1,79,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,2020-09-19,79.0,Substitutions
3203730,L1,2019,34. Matchday,2020-06-27,0,4,2.0,6.0,Lucien Favre,Marcel Rapp,SIGNAL IDUNA PARK,27095.0,Guido Winkmann,Borussia Dortmund,tsg 1899 hoffenheim football spielbetriebs Gmbh,0 days 00:04:00,domestic_league,3203730_504215,504215,Giovanni Reyna,0,0,0,0,65,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,2020-06-27,65.0,Substitutions
3291927,CL,2019,last 16 1st leg,2020-02-18,2,1,10.0,10.0,Lucien Favre,Thomas Tuchel,SIGNAL IDUNA PARK,66099.0,Mateu Lahoz,Borussia Dortmund,Paris Saint-Germain Football Club,0 days 02:01:00,international_cup,3291927_504215,504215,Giovanni Reyna,0,0,0,1,22,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3203694,L1,2019,30. Matchday,2020-06-06,1,0,2.0,9.0,Lucien Favre,Bruno Labbadia,SIGNAL IDUNA PARK,27095.0,Harm Osmers,Borussia Dortmund,Hertha BSC,0 days 01:00:00,domestic_league,3203694_504215,504215,Giovanni Reyna,0,0,0,0,22,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3203722,L1,2019,33. Matchday,2020-06-20,0,2,3.0,2.0,Julian Nagelsmann,Lucien Favre,Red Bull Arena,27095.0,Felix Zwayer,RasenBallsport Leipzig,Borussia Dortmund,0 days 00:02:00,domestic_league,3203722_504215,504215,Giovanni Reyna,1,0,0,1,81,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,2020-06-20,81.0,Substitutions
3203592,L1,2019,18. Matchday,2020-01-18,3,5,10.0,4.0,Martin Schmidt,Lucien Favre,WWK ARENA,30660.0,Manuel Graofe,FC Augsburg 1907,Borussia Dortmund,0 days 03:05:00,domestic_league,3203592_504215,504215,Giovanni Reyna,1,0,0,0,18,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3404450,DFB,2020,First Round,2020-09-14,0,5,10.0,10.0,Torsten Lieberknecht,Lucien Favre,MSV-Arena,300.0,Dr. Robert Kampka,Aston Villa Football Club,Borussia Dortmund,0 days 00:05:00,domestic_cup,3404450_504215,504215,Giovanni Reyna,0,0,1,0,57,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,2020-09-14,50.0,Goals
3404450,DFB,2020,First Round,2020-09-14,0,5,10.0,10.0,Torsten Lieberknecht,Lucien Favre,MSV-Arena,300.0,Dr. Robert Kampka,Aston Villa Football Club,Borussia Dortmund,0 days 00:05:00,domestic_cup,3404450_504215,504215,Giovanni Reyna,0,0,1,0,57,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,2020-09-14,57.0,Substitutions
3203596,L1,2019,19. Matchday,2020-01-24,5,1,4.0,14.0,Lucien Favre,Markus Gisdol,SIGNAL IDUNA PARK,81365.0,Harm Osmers,Borussia Dortmund,1. FC Koin,0 days 05:01:00,domestic_league,3203596_504215,504215,Giovanni Reyna,0,0,0,0,1,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3203636,L1,2019,23. Matchday,2020-02-22,0,2,17.0,4.0,Florian Kohfeldt,Lucien Favre,Wohninvest-Weserstadion,42100.0,Marco Fritz,Sportverein Werder Bremen von 1899,Borussia Dortmund,0 days 00:02:00,domestic_league,3203636_504215,504215,Giovanni Reyna,0,0,0,0,13,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3203604,L1,2019,20. Matchday,2020-02-01,5,0,3.0,12.0,Lucien Favre,Urs Fischer,SIGNAL IDUNA PARK,81365.0,Benjamin Cortus,Borussia Dortmund,1. FC Union Berlin,0 days 05:00:00,domestic_league,3203604_504215,504215,Giovanni Reyna,0,0,0,0,13,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3279213,DFB,2019,Round of 16,2020-02-04,3,2,10.0,10.0,Florian Kohfeldt,Lucien Favre,Wohninvest-Weserstadion,42100.0,Guido Winkmann,Sportverein Werder Bremen von 1899,Borussia Dortmund,0 days 03:02:00,domestic_cup,3279213_504215,504215,Giovanni Reyna,1,0,1,0,24,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,2020-02-04,78.0,Goals
3291935,CL,2019,last 16 2nd leg,2020-03-11,2,0,10.0,10.0,Thomas Tuchel,Lucien Favre,Parc des Princes,27095.0,Anthony Taylor,Paris Saint-Germain Football Club,Borussia Dortmund,0 days 02:00:00,international_cup,3291935_504215,504215,Giovanni Reyna,0,0,0,0,19,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3203676,L1,2019,28. Matchday,2020-05-26,0,1,2.0,1.0,Lucien Favre,Hansi Flick,SIGNAL IDUNA PARK,27095.0,Tobias Stieler,Borussia Dortmund,FC Bayern Munich,0 days 00:01:00,domestic_league,3203676_504215,504215,Giovanni Reyna,0,0,0,0,18,Giovanni Reyna,2023,16,giovanni-reyna,England,2002-11-13,Attacking Midfield,Midfield,right,185.0,25000000.0,42000000.0,2025-06-30,Wasserman,Unknown Date,Unknown Minute,Substitutions
3291985,EL,2019,intermediate stage 1st leg,2020-02-20,2,0,10.0,10.0,Jose Bordalas,Erik ten Hag,Coliseum Alfonso Perez,14039.0,Ruddy Buquet,Getafe Club  CF -football team dubai,AFC Ajax Amsterdam,0 days 02:00:00,international_cup,3291985_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3450553,NL1,2020,2. Matchday,2020-09-20,3,0,2.0,18.0,Erik ten Hag,Fred Grim,Johan Cruijff ArenA,12000.0,Bas Nijhuis,AFC Ajax Amsterdam,Rooms Katholieke Combinatie Waalwijk,0 days 03:00:00,domestic_league,3450553_361104,361104,Sergino Dest,0,0,0,0,11,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216113,NL1,2019,10. Matchday,2019-10-19,1,2,18.0,1.0,Fred Grim,Erik ten Hag,Mandemakers Stadion,7508.0,Allard Lindhout,Rooms Katholieke Combinatie Waalwijk,AFC Ajax Amsterdam,0 days 01:02:00,domestic_league,3216113_361104,361104,Sergino Dest,0,0,0,2,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3323332,NLP,2019,Semi-Finals,2020-03-04,2,0,10.0,10.0,John van den Brom,Erik ten Hag,"Stadion ""Galgenwaard""",22601.0,Bjorn Kuipers,Football Club Utrecht,AFC Ajax Amsterdam,0 days 02:00:00,domestic_cup,3323332_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216253,NL1,2019,25. Matchday,2020-03-01,0,2,1.0,2.0,Erik ten Hag,Arne Slot,Johan Cruijff ArenA,52707.0,Serdar Gaza,AFC Ajax Amsterdam,Alkmaar Zaanstreek,0 days 00:02:00,domestic_league,3216253_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216144,NL1,2019,13. Matchday,2019-11-10,4,0,1.0,4.0,Erik ten Hag,John van den Brom,Johan Cruijff ArenA,53381.0,Bas Nijhuis,AFC Ajax Amsterdam,Football Club Utrecht,0 days 04:00:00,domestic_league,3216144_361104,361104,Sergino Dest,0,0,0,0,35,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3252160,CL,2019,Group H,2019-09-17,3,0,10.0,10.0,Erik ten Hag,Christophe Galtier,Johan Cruijff ArenA,51441.0,Srdjan Jovanovic,AFC Ajax Amsterdam,Lille Olympique Sporting Club,0 days 03:00:00,international_cup,3252160_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216256,NL1,2019,26. Matchday,2020-03-07,1,3,10.0,1.0,Johnny Jansen,Erik ten Hag,Abe Lenstra Stadion,25950.0,Jeroen Manschot,Sportclub Heerenveen,AFC Ajax Amsterdam,0 days 01:03:00,domestic_league,3216256_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3252200,CL,2019,Group H,2019-10-23,0,1,10.0,10.0,Erik ten Hag,Frank Lampard,Johan Cruijff ArenA,52482.0,Ovidiu Hategan,AFC Ajax Amsterdam,Chelsea Football Club,0 days 00:01:00,international_cup,3252200_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216071,NL1,2019,5. Matchday,2019-09-01,1,4,7.0,1.0,Henk Fraser,Erik ten Hag,"Sparta-stadion ""Het Kasteel""",10599.0,Jochem Kamphuis,Sparta Rotterdam,AFC Ajax Amsterdam,0 days 01:04:00,domestic_league,3216071_361104,361104,Sergino Dest,0,0,0,0,65,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,2019-09-01,65.0,Substitutions
3216064,NL1,2019,4. Matchday,2019-09-25,5,0,1.0,18.0,Erik ten Hag,Sjors Ultee,Johan Cruijff ArenA,53121.0,Jeroen Manschot,AFC Ajax Amsterdam,Fortuna Sittardia Combinatie,0 days 05:00:00,domestic_league,3216064_361104,361104,Sergino Dest,0,0,0,1,78,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,2019-09-25,78.0,Substitutions
3216206,NL1,2019,20. Matchday,2020-01-26,2,1,8.0,1.0,Danny Buijs,Erik ten Hag,Euroborg,22550.0,Jeroen Manschot,FC Groningen,AFC Ajax Amsterdam,0 days 02:01:00,domestic_league,3216206_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3252177,CL,2019,Group H,2019-10-02,0,3,10.0,10.0,Albert Celades,Erik ten Hag,Mestalla,44659.0,Daniele Orsato,valencia club de futbol s.a.d,AFC Ajax Amsterdam,0 days 00:03:00,international_cup,3252177_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3450575,NL1,2020,3. Matchday,2020-09-26,2,1,1.0,6.0,Erik ten Hag,Thomas Letsch,Johan Cruijff ArenA,15000.0,Pol van Boekel,AFC Ajax Amsterdam,Stichting Betaald Voetbal Vitesse Arnhem,0 days 02:01:00,domestic_league,3450575_361104,361104,Sergino Dest,0,0,0,0,6,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216048,NL1,2019,3. Matchday,2019-08-17,1,4,12.0,1.0,Robert Maaskant,Erik ten Hag,Covebo Stadion - De Koel,8000.0,Danny Makkelie,VVV-Venlo,AFC Ajax Amsterdam,0 days 01:04:00,domestic_league,3216048_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216234,NL1,2019,23. Matchday,2020-02-16,3,0,1.0,18.0,Erik ten Hag,Fred Grim,Johan Cruijff ArenA,53291.0,Dennis Higler,AFC Ajax Amsterdam,Rooms Katholieke Combinatie Waalwijk,0 days 03:00:00,domestic_league,3216234_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216106,NL1,2019,9. Matchday,2019-10-06,0,2,16.0,1.0,Alfons Groenendijk,Erik ten Hag,Bingoal Stadion,14733.0,Kevin Blom,ADO Den Haag,AFC Ajax Amsterdam,0 days 00:02:00,domestic_league,3216106_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216127,NL1,2019,11. Matchday,2019-10-27,4,0,1.0,12.0,Erik ten Hag,Jaap Stam,Johan Cruijff ArenA,53968.0,Serdar Gaza,AFC Ajax Amsterdam,Feyenoord Rotterdam,0 days 04:00:00,domestic_league,3216127_361104,361104,Sergino Dest,0,0,0,1,81,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,2019-10-27,81.0,Substitutions
3216040,NL1,2019,2. Matchday,2019-08-10,5,0,3.0,18.0,Erik ten Hag,Dick Lukkien,Johan Cruijff ArenA,53124.0,Serdar Gaza,AFC Ajax Amsterdam,FC Emmen,0 days 05:00:00,domestic_league,3216040_361104,361104,Sergino Dest,0,0,0,0,37,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3310076,NLP,2019,Quarter-Finals,2020-02-12,0,3,10.0,10.0,Edward Sturing,Erik ten Hag,GelreDome,18389.0,Bas Nijhuis,Stichting Betaald Voetbal Vitesse Arnhem,AFC Ajax Amsterdam,0 days 00:03:00,domestic_cup,3310076_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3243583,CLQ,2019,Qualifying Round 2nd leg,2019-08-28,2,0,10.0,10.0,Erik ten Hag,Thomas Doll,Johan Cruijff ArenA,51645.0,Felix Zwayer,AFC Ajax Amsterdam,Aston Villa Football Club,0 days 02:00:00,international_cup,3243583_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3243582,CLQ,2019,Qualifying Round 1st leg,2019-08-20,0,0,10.0,10.0,Thomas Doll,Erik ten Hag,GSP Stadium,14549.0,Mateu Lahoz,Aston Villa Football Club,AFC Ajax Amsterdam,0 days 00:00:00,international_cup,3243582_361104,361104,Sergino Dest,0,0,0,0,28,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216149,NL1,2019,14. Matchday,2019-11-23,4,1,1.0,8.0,Erik ten Hag,Frank Wormuth,Johan Cruijff ArenA,53226.0,Dennis Higler,AFC Ajax Amsterdam,Heracles Almelo,0 days 04:01:00,domestic_league,3216149_361104,361104,Sergino Dest,0,0,0,1,23,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216187,NL1,2019,18. Matchday,2019-12-22,6,1,1.0,17.0,Erik ten Hag,Dirk Heesen,Johan Cruijff ArenA,53976.0,Dennis Higler,AFC Ajax Amsterdam,ADO Den Haag,0 days 06:01:00,domestic_league,3216187_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216244,NL1,2019,24. Matchday,2020-02-23,1,0,9.0,1.0,Frank Wormuth,Erik ten Hag,Erve Asito,12080.0,Pol van Boekel,Heracles Almelo,AFC Ajax Amsterdam,0 days 01:00:00,domestic_league,3216244_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3252240,CL,2019,Group H,2019-12-10,0,1,10.0,10.0,Erik ten Hag,Albert Celades,Johan Cruijff ArenA,51931.0,Clement Turpin,AFC Ajax Amsterdam,Valencia Club de Football S. A. D,0 days 00:01:00,international_cup,3252240_361104,361104,Sergino Dest,0,0,0,0,45,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3225449,CLQ,2019,3rd round 2nd leg,2019-08-13,3,2,10.0,10.0,Erik ten Hag,Abel Ferreira,Johan Cruijff ArenA,53942.0,Craig Pawson,AFC Ajax Amsterdam,Panthessalonikios Athlitikos Omilos Konstantinoupoliton,0 days 03:02:00,international_cup,3225449_361104,361104,Sergino Dest,1,0,0,0,45,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216095,NL1,2019,8. Matchday,2019-09-28,2,0,1.0,13.0,Erik ten Hag,Danny Buijs,Johan Cruijff ArenA,53228.0,Bjorn Kuipers,AFC Ajax Amsterdam,FC Groningen,0 days 02:00:00,domestic_league,3216095_361104,361104,Sergino Dest,0,0,0,0,23,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3292001,EL,2019,intermediate stage 2nd leg,2020-02-27,2,1,10.0,10.0,Erik ten Hag,Pepe Bordalais,Johan Cruijff ArenA,51487.0,Anastasios Sidiropoulos,AFC Ajax Amsterdam,Getafe Club de Football S.A.D. Team Dubai,0 days 02:01:00,international_cup,3292001_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216217,NL1,2019,21. Matchday,2020-02-02,1,0,1.0,5.0,Erik ten Hag,Ernest Faber,Johan Cruijff ArenA,53055.0,Bjorn Kuipers,AFC Ajax Amsterdam,Eindhovense Voetbalvereniging Philips Sport Vereniging,0 days 01:00:00,domestic_league,3216217_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3224106,NLSC,2019,Final,2019-07-27,2,0,10.0,10.0,Erik ten Hag,Mark van Bommel,Johan Cruijff ArenA,51837.0,Dennis Higler,AFC Ajax Amsterdam,Eindhovense Voetbalvereniging Philips Sport Vereniging,0 days 02:00:00,other,3224106_361104,361104,Sergino Dest,1,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216161,NL1,2019,15. Matchday,2019-12-01,2,5,12.0,1.0,Gonzalo Garcia,Erik ten Hag,De Grolsch Veste,30000.0,Pol van Boekel,Football Club Twente,AFC Ajax Amsterdam,0 days 02:05:00,domestic_league,3216161_361104,361104,Sergino Dest,0,0,0,0,23,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3216165,NL1,2019,16. Matchday,2019-12-06,0,2,1.0,4.0,Erik ten Hag,Adrie Koster,Johan Cruijff ArenA,54022.0,Bjorn Kuipers,AFC Ajax Amsterdam,Willem II Tilburg,0 days 00:02:00,domestic_league,3216165_361104,361104,Sergino Dest,1,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3252233,CL,2019,Group H,2019-11-27,0,2,10.0,10.0,Christophe Galtier,Erik ten Hag,Decathlon Arena-Stade Pierre-Mauroy,48612.0,Dr. Felix Brych, Lille Olympique Sporting Club,AFC Ajax Amsterdam,0 days 00:02:00,international_cup,3252233_361104,361104,Sergino Dest,0,0,0,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3402195,NL1,2020,1. Matchday,2020-09-13,0,1,12.0,7.0,Henk Fraser,Erik ten Hag,"Sparta-stadion ""Het Kasteel""",3934.0,Jochem Kamphuis,Sparta Rotterdam,AFC Ajax Amsterdam,0 days 00:01:00,domestic_league,3402195_361104,361104,Sergino Dest,0,0,0,0,57,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,Unknown Date,Unknown Minute,Substitutions
3277194,NLP,2019,Second Round,2019-12-18,3,4,10.0,10.0,Andries Jonker,Erik ten Hag,BUKO Stadion,5000.0,Joey Kooij,Aston Villa Football Club,AFC Ajax Amsterdam,0 days 03:04:00,domestic_cup,3277194_361104,361104,Sergino Dest,0,0,2,0,90,Sergino Dest,2023,383,sergino-dest,Netherlands,2000-11-03,Right-Back,Defender,right,171.0,10000000.0,30000000.0,2024-06-30,Joes Blakborn,2019-12-18,28.0,Goals
